,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1679,FDZ49,0.38374516225066985,1,0.4054484991468157,11,0.7945291648839722,46,0.5,0.0,1,1,2203.798
1680,NCX30,0.4943521991149732,2,0.1419322952836081,14,0.922704059110758,19,0.0,0.0,1,4,495.3552
1681,FDV08,0.1664185769574278,2,0.08725246287848347,16,0.03928464709437756,45,0.7083333333333334,0.5,2,1,545.2902
1682,FDB15,0.3774933015778505,2,0.41626266750811897,12,0.9901034981561845,13,0.08333333333333333,1.0,3,1,5536.7928
1683,FDY49,0.7529026495980946,1,0.03654812982238475,11,0.5688850178948583,13,0.08333333333333333,1.0,3,1,990.7104
1684,FDF24,0.6516820482286394,1,0.07769389855410995,10,0.2228512587521817,17,0.9166666666666666,0.5,2,1,1474.0812
1685,DRK47,0.19946412622804408,2,0.1954813443883356,5,0.8411746429517349,45,0.7083333333333334,0.5,2,1,2055.3246
1686,DRD37,0.31229532598987797,2,0.04238859836051266,8,0.05821771285373755,17,0.9166666666666666,0.5,2,1,792.302
1687,FDH40,0.41947008038106576,1,0.24133155156274283,13,0.20347167043579242,18,1.0,0.5,3,2,649.8208
1688,FDL12,0.4943521991149732,1,0.3685963627718508,10,0.11940658340633892,27,0.0,0.5,3,3,1078.596
1689,FDW11,0.4943521991149732,2,0.14782944930625797,6,0.12236670537660697,27,0.0,0.5,3,3,1114.5492
1690,NCE06,0.07561774337600478,2,0.2785336610435437,14,0.5454171165848325,35,0.7916666666666666,0.0,2,1,1294.3152
1691,FDF32,0.7022923489133671,2,0.0,16,0.700567576010703,18,1.0,0.5,3,2,1384.1982
1692,DRI47,0.6040488240547781,2,0.063693055875584,5,0.46911524017141043,35,0.7916666666666666,0.0,2,1,1869.5664
1693,DRA12,0.41947008038106576,2,0.0,8,0.46955072699984385,35,0.7916666666666666,0.0,2,1,992.7078
1694,FDX45,0.7261089610002976,2,0.31903600460996867,15,0.5257803109019415,13,0.08333333333333333,1.0,3,1,2972.797
1695,FDR35,0.4730574575766597,2,0.0629752407182673,6,0.704521762456791,13,0.08333333333333333,1.0,3,1,2587.9646
1696,FDK03,0.4790116105983923,1,0.37676939560465594,12,0.9412016380416844,10,0.5416666666666666,0.5,3,4,254.3356
1697,NCJ18,0.4641262280440607,2,0.4988124977184207,14,0.36639637620628995,13,0.08333333333333333,1.0,3,1,3910.9092
1698,FDN48,0.5236677582613872,2,0.19818588909460438,10,0.26227003239410795,45,0.7083333333333334,0.5,2,1,2113.2492
1699,FDZ59,0.4943521991149732,1,0.5546083535773952,10,0.5702924977419203,19,0.0,0.0,1,4,665.8
1700,FDB57,0.4943521991149732,1,0.05698707626983677,16,0.8157406841472609,27,0.0,0.5,3,3,7116.0704
1701,DRP35,0.4943521991149732,2,0.48447409701439154,5,0.4161471385204653,19,0.0,0.0,1,4,127.8336
1702,FDZ59,0.12354867520095267,1,0.31649781649888836,10,0.5753859109399725,13,0.08333333333333333,1.0,3,1,5326.4
1703,FDU58,0.12235784459660616,1,0.08870496332925719,15,0.6672362800426489,18,1.0,0.5,3,2,4677.245
1704,FDL09,0.8958023221196785,1,0.3898154312097543,15,0.5755200374875211,35,0.7916666666666666,0.0,2,1,1845.5976
1705,FDY38,0.5385531408157189,1,0.3649629861295689,12,0.862654415310121,17,0.9166666666666666,0.5,2,1,6524.84
1706,FDI46,0.4943521991149732,2,0.22529624659447067,15,0.9392355805472363,27,0.0,0.5,3,3,3271.7412
1707,FDL03,0.8749627865436141,1,0.08293097348103518,7,0.7055268626612066,17,0.9166666666666666,0.5,2,1,982.055
1708,DRC25,0.4943521991149732,2,0.2419075875380097,8,0.23556272029012085,19,0.0,0.0,1,4,85.8882
1709,FDU60,0.919618934206609,1,0.18277765074084806,10,0.5832942838321483,45,0.7083333333333334,0.5,2,1,6426.3016
1710,FDP25,0.4943521991149732,2,0.06426736220512387,11,0.7885978852148402,27,0.0,0.5,3,3,6769.8544
1711,FDO57,0.964275081869604,2,0.5540911681889599,15,0.5508008543351738,10,0.5416666666666666,0.5,3,4,481.3734
1712,FDQ09,0.15957130098243527,2,0.17729656482492323,15,0.3548131056917195,49,0.5833333333333334,0.5,1,1,3340.3186
1713,NCY05,0.4943521991149732,2,0.16664197759799396,9,0.022909323662639463,27,0.0,0.5,3,3,1058.622
1714,FDA20,0.13247990473355167,2,0.20318666944498118,16,0.6639858335200919,49,0.5833333333333334,0.5,1,1,1491.392
1715,FDF16,0.16344150044656147,2,0.43901311798643117,13,0.4881934682069149,10,0.5416666666666666,0.5,3,4,886.8456
1716,NCG07,0.4611491515331944,2,0.15974361753722882,14,0.6683534353374216,13,0.08333333333333333,1.0,3,1,3795.06
1717,FDR46,0.7320631140220304,2,0.4262772279581835,15,0.4838148306609893,18,1.0,0.5,3,2,2490.092
1718,FDP22,0.6010717475439119,1,0.3023417624775699,15,0.07884858301244829,49,0.5833333333333334,0.5,1,1,563.9326
1719,FDL45,0.657636201250372,2,0.1147434520637274,15,0.392534074934295,35,0.7916666666666666,0.0,2,1,3129.26
1720,NCF42,0.7618338791306937,2,0.5117830135805083,14,0.6153742979578809,18,1.0,0.5,3,2,1230.3984
1721,FDD04,0.6814528133373027,2,0.2744021220706729,12,0.46700402040081773,49,0.5833333333333334,0.5,1,1,3261.7542
1722,FDC45,0.7409943435546293,2,0.4150118595839006,16,0.5926211722999817,18,1.0,0.5,3,2,1197.7742
1723,FDI40,0.4135159273593331,1,0.38325562493884574,13,0.29391455969140706,45,0.7083333333333334,0.5,2,1,2111.2518
1724,FDQ11,0.06787734444775233,1,0.2061595345801066,6,0.956325679631101,46,0.5,0.0,1,1,2055.9904
1725,DRM48,0.6338195891634414,2,0.3437873963566133,8,0.020351581335017566,46,0.5,0.0,1,1,1193.1136
1726,FDS12,0.2706162548377493,2,0.5297760278093901,10,0.4042735434536057,13,0.08333333333333333,1.0,3,1,1761.7068
1727,FDR46,0.7320631140220304,2,0.0,15,0.4872104394596907,17,0.9166666666666666,0.5,2,1,2636.5679999999998
1728,NCO02,0.39267639178326885,2,0.22387021459556186,4,0.1469627977100014,45,0.7083333333333334,0.5,2,1,790.9704
1729,FDQ52,0.7409943435546293,2,0.36324275905436954,13,0.9174654836365612,13,0.08333333333333333,1.0,3,1,2980.1208
1730,FDY28,0.17356356058350697,1,0.46594341266678274,13,0.7807005480512602,17,0.9166666666666666,0.5,2,1,3419.5488
1731,FDE32,0.9612980053587376,2,0.14847824002749307,16,0.025724283356763036,46,0.5,0.0,1,1,834.9132
1732,FDJ58,0.657636201250372,1,0.3205818023948699,15,0.6026628364199418,35,0.7916666666666666,0.0,2,1,3779.0808
1733,FDJ27,0.7826734147067579,1,0.3718835788372583,7,0.2948975884386311,45,0.7083333333333334,0.5,2,1,814.9392
1734,NCM18,0.502828222685323,2,0.2526582035994488,14,0.12194225427676927,49,0.5833333333333334,0.5,1,1,1114.5492
1735,FDA02,0.5623697529026496,1,0.09069353823967158,12,0.4884948284877996,45,0.7083333333333334,0.5,2,1,866.8716
1736,FDT26,0.8511461744566835,1,0.2069286818466141,12,0.37247281815156635,46,0.5,0.0,1,1,2396.88
1737,DRD60,0.6635903542721047,2,0.11335595644981054,8,0.6416571589620303,35,0.7916666666666666,0.0,2,1,1999.3974
1738,NCR18,0.6725215838047037,2,0.062387910278209,14,0.053995273312552224,46,0.5,0.0,1,1,468.7232
1739,FDO27,0.09645727895206907,1,0.5453179391534264,7,0.2677658252348064,46,0.5,0.0,1,1,1342.2528
1740,FDP25,0.4943521991149732,2,0.11307141145681031,11,0.7860511786158141,19,0.0,0.0,1,4,218.3824
1741,FDQ51,0.6814528133373027,1,0.05343618058558666,7,0.07250388797207452,35,0.7916666666666666,0.0,2,1,614.5334
1742,NCH07,0.511759452217922,2,0.2837812539217737,14,0.5385028081684766,17,0.9166666666666666,0.5,2,1,1426.1436
1743,FDP44,0.711223578445966,1,0.24323215206285162,16,0.3032414481592404,45,0.7083333333333334,0.5,2,1,1537.9979999999998
1744,NCP55,0.6010717475439119,2,0.03426805783940184,4,0.10938699074357042,17,0.9166666666666666,0.5,2,1,939.4438
1745,FDO09,0.5325989877939863,1,0.38116282973792565,15,0.9770906763373605,13,0.08333333333333333,1.0,3,1,3418.883
1746,FDP38,0.33015778505507587,2,0.09790770481286225,11,0.08196490298745662,49,0.5833333333333334,0.5,1,1,404.8064
1747,FDI48,0.4343554629353974,1,0.17063066245053746,10,0.08563980060985134,17,0.9166666666666666,0.5,2,1,974.0654
1748,FDS58,0.28163143792795475,1,0.06409803658778072,15,0.5508008543351738,45,0.7083333333333334,0.5,2,1,2406.867
1749,FDJ55,0.4909199166418577,1,0.07164175548468528,7,0.8160089372423582,35,0.7916666666666666,0.0,2,1,5626.01
1750,NCF06,0.10002977076510869,2,0.06160266329874598,14,0.974566041195526,49,0.5833333333333334,0.5,1,1,5956.9126
1751,FDF41,0.4522179220005954,2,0.4002724459993337,13,0.9149298127661307,45,0.7083333333333334,0.5,2,1,6404.996
1752,NCL05,0.4943521991149732,2,0.2553743503307527,9,0.0542745621362454,19,0.0,0.0,1,4,216.385
1753,FDT24,0.4641262280440607,1,0.5668495771083191,10,0.19924923089460708,49,0.5833333333333334,0.5,1,1,1158.492
1754,FDK08,0.27627270020839534,1,0.6233820915185518,16,0.2958916529144511,10,0.5416666666666666,0.5,3,4,202.4032
1755,FDU55,0.6933611193807679,2,0.10980071838033732,16,0.9721534611440487,18,1.0,0.5,3,2,2342.9502
1756,NCY18,0.1625483774933016,2,0.0953979979984101,14,0.6083037915367847,17,0.9166666666666666,0.5,2,1,2976.7918
1757,FDS11,0.14855611789222983,1,0.16918404523135638,6,0.8209682238928617,46,0.5,0.0,1,1,3131.9232
1758,FDC28,0.4943521991149732,2,0.0,13,0.33376882016176684,19,0.0,0.0,1,4,108.5254
1759,FDR59,0.5921405180113128,1,0.1944741515834961,6,0.980776609688351,46,0.5,0.0,1,1,4448.2098
1760,DRE15,0.5236677582613872,2,0.0,12,0.18850382685111614,17,0.9166666666666666,0.5,2,1,1442.1228
1761,FDP19,0.4135159273593331,2,0.0,16,0.41246120516947493,49,0.5833333333333334,0.5,1,1,2841.6344
1762,DRN47,0.44924084548972903,2,0.0513196514783349,5,0.6340280748935477,49,0.5833333333333334,0.5,1,1,2876.256
1763,FDJ34,0.43137838642453114,1,0.2863575916836782,15,0.39592968373299653,18,1.0,0.5,3,2,1001.3632
1764,FDX21,0.14855611789222983,2,0.25978833314248356,15,0.32343683148951774,18,1.0,0.5,3,2,982.7208
1765,FDI57,0.4943521991149732,2,0.16371956452344114,1,0.6981660316878214,27,0.0,0.5,3,3,3547.3824
1766,NCI42,0.8451920214349508,2,0.031564652019580024,14,0.7462079538740501,46,0.5,0.0,1,1,3125.9309999999996
1767,FDL03,0.8749627865436141,1,0.08263175999601548,7,0.7004334494631542,45,0.7083333333333334,0.5,2,1,3142.5759999999996
1768,FDX37,0.6933611193807679,2,0.0,11,0.2940597219675516,13,0.08333333333333333,1.0,3,1,1398.18
1769,FDW57,0.22357844596606136,1,0.3536900048779663,15,0.6142350712059166,18,1.0,0.5,3,2,4427.57
1770,FDX14,0.5087823757070556,2,0.22949451700477444,12,0.18058441823034455,17,0.9166666666666666,0.5,2,1,1956.1204
1771,FDD09,0.5325989877939863,2,0.06545979154090446,16,0.6337377503412587,46,0.5,0.0,1,1,3078.6592
1772,FDM09,0.39267639178326885,1,0.26167452094325083,15,0.5873936325543807,46,0.5,0.0,1,1,1018.674
1773,NCW54,0.1753498064900268,2,0.29478890508273087,14,0.10598034621627313,18,1.0,0.5,3,2,687.1056
1774,DRL11,0.4943521991149732,2,0.14551445553243447,5,0.5318567528472181,27,0.0,0.5,3,3,3787.0704
1775,FDJ58,0.657636201250372,1,0.32194859402762827,15,0.588655950125298,18,1.0,0.5,3,2,2748.4224
1776,FDX21,0.4943521991149732,2,0.4530104617865411,15,0.33914152218351223,19,0.0,0.0,1,4,109.1912
1777,FDA20,0.13247990473355167,2,0.2040187812972238,16,0.6588924203220395,17,0.9166666666666666,0.5,2,1,2609.936
1778,FDL34,0.6814528133373027,2,0.12466286068274937,15,0.4663002804772868,35,0.7916666666666666,0.0,2,1,4516.7872
1779,FDL38,0.4943521991149732,1,0.04464727815822743,11,0.2454481864053406,27,0.0,0.5,3,3,2319.6472
1780,DRL11,0.3539743971420065,2,0.14681819427008078,5,0.5450147369421864,18,1.0,0.5,3,2,3629.2758
1781,FDO40,0.7469484965763621,2,0.09976226263094194,13,0.49893887225040584,18,1.0,0.5,3,2,2087.9488
1782,DRZ24,0.17743376004763323,2,0.0,8,0.38350854674734625,45,0.7083333333333334,0.5,2,1,1557.9720000000002
1783,FDM52,0.6278654361417088,2,0.07913892924965762,13,0.4894668215064279,35,0.7916666666666666,0.0,2,1,2364.9216
1784,FDM52,0.6278654361417088,2,0.079601621662239,13,0.49965364790253247,17,0.9166666666666666,0.5,2,1,4138.6128
1785,FDV49,0.32420363203334324,2,0.07896809628260519,11,0.9908072380797154,18,1.0,0.5,3,2,3171.8712
1786,FDF47,0.9702292348913367,2,0.2989436907377849,3,0.8182763550176911,17,0.9166666666666666,0.5,2,1,2243.746
1787,FDF56,0.7231318844894313,1,0.3637117183875604,16,0.6405289679386618,35,0.7916666666666666,0.0,2,1,724.3904
1788,FDW12,0.22387615361714794,1,0.18130993671603884,10,0.47688948651603746,10,0.5416666666666666,0.5,3,4,145.1444
1789,FDY09,0.4943521991149732,2,0.1343587856751764,15,0.6049081827380831,19,0.0,0.0,1,4,175.1054
1790,FDY55,0.7261089610002976,2,0.2475854754680997,16,0.9643902505280173,35,0.7916666666666666,0.0,2,1,4111.9808
1791,FDU36,0.4943521991149732,2,0.24670126108348148,10,0.2867099267227621,19,0.0,0.0,1,4,492.69199999999995
1792,NCR06,0.4730574575766597,2,0.020632928651857965,14,0.04932631121433763,49,0.5833333333333334,0.5,1,1,1022.6688
1793,FDW24,0.13367073533789817,2,0.1141841765991674,10,0.07900478101718857,46,0.5,0.0,1,1,194.4136
1794,FDF16,0.16344150044656147,2,0.2620678052307337,13,0.503049256701234,13,0.08333333333333333,1.0,3,1,2808.3444
1795,NCR18,0.6725215838047037,2,0.06248490747071384,14,0.04762850681498687,49,0.5833333333333334,0.5,1,1,852.2239999999999
1796,DRD01,0.44924084548972903,1,0.186253510861085,8,0.10726473524438196,35,0.7916666666666666,0.0,2,1,828.921
1797,FDS15,0.27627270020839534,1,0.2381883863619773,7,0.32415160714164437,45,0.7083333333333334,0.5,2,1,323.5788
1798,FDT19,0.18070854420958618,1,0.44130375968828467,16,0.6087392783652181,13,0.08333333333333333,1.0,3,1,2942.836
1799,FDE59,0.4522179220005954,2,0.18951796137815588,3,0.013850688289903487,13,0.08333333333333333,1.0,3,1,359.532
1800,FDE04,0.9047335516522774,1,0.09186283660900421,13,0.6302080149950084,10,0.5416666666666666,0.5,3,4,719.064
1801,NCV17,0.8511461744566835,2,0.04904064529817673,9,0.4200902892379575,35,0.7916666666666666,0.0,2,1,2360.9268
1802,FDC17,0.4522179220005954,2,0.04704106521230908,13,0.7640238643386373,13,0.08333333333333333,1.0,3,1,2735.1064
1803,FDI45,0.5087823757070556,2,0.11441891814874264,16,0.6066059871374339,35,0.7916666666666666,0.0,2,1,3677.2134
1804,FDZ33,0.4943521991149732,2,0.3254565226322864,15,0.4898912726062657,27,0.0,0.5,3,3,3842.9976
1805,FDJ56,0.4943521991149732,2,0.9778436706483151,16,0.2949086241672269,19,0.0,0.0,1,4,199.74
1806,FDN25,0.19886871092587077,1,0.1861337115784324,2,0.11574272151253998,13,0.08333333333333333,1.0,3,1,171.7764
1807,FDC10,0.4943521991149732,1,0.38855942825805295,15,0.3719032047755842,19,0.0,0.0,1,4,120.5098
1808,FDQ22,0.7261089610002976,2,0.09070252752521059,15,0.03264962750171478,49,0.5833333333333334,0.5,1,1,628.5152
1809,NCR54,0.7022923489133671,2,0.0,14,0.7084980203600704,35,0.7916666666666666,0.0,2,1,2946.165
1810,DRK11,0.21762429294432872,2,0.03277309275893926,5,0.5019100299492696,35,0.7916666666666666,0.0,2,1,1789.6704
1811,DRI37,0.6725215838047037,2,0.32950511473903354,8,0.11502794586041332,17,0.9166666666666666,0.5,2,1,468.7232
1812,FDX37,0.6933611193807679,2,0.19223225665769567,11,0.2936352708677139,49,0.5833333333333334,0.5,1,1,1597.92
1813,FDF05,0.7707651086632926,2,0.08182591561567647,13,0.9898242093324912,46,0.5,0.0,1,1,3681.8740000000003
1814,FDW36,0.4943521991149732,2,0.30354583647049854,10,0.32331374067056484,19,0.0,0.0,1,4,317.5866
1815,FDI04,0.5415302173265852,1,0.2219873764608152,13,0.7082076958077813,35,0.7916666666666666,0.0,2,1,1977.4260000000002
1816,FDB04,0.4045846978267341,1,0.1929241088582015,12,0.24488960875795424,45,0.7083333333333334,0.5,2,1,1230.3984
1817,FDU38,0.3718368562072045,2,0.25132936063755323,12,0.6785292260049304,35,0.7916666666666666,0.0,2,1,4410.2592
1818,FDY28,0.17356356058350697,1,0.4629371056841676,13,0.7662692106567787,13,0.08333333333333333,1.0,3,1,1496.0526
1819,FDP20,0.9106877046740102,2,0.1390697163796366,16,0.4037039300776236,46,0.5,0.0,1,1,1012.0160000000001
1820,FDC29,0.22834176838344747,1,0.07412682398298018,13,0.349440403669974,17,0.9166666666666666,0.5,2,1,2862.94
1821,FDR45,0.3718368562072045,2,0.08827371210000587,15,0.882570509816705,49,0.5833333333333334,0.5,1,1,6692.6216
1822,NCC42,0.6219112831199761,2,0.13675286810889806,9,0.46262538285489213,46,0.5,0.0,1,1,1404.838
1823,NCF42,0.7618338791306937,2,0.5125897928221822,14,0.6174965534570693,17,0.9166666666666666,0.5,2,1,2812.3392
1824,FDZ45,0.5683239059243822,2,0.3408641001882914,15,0.7110336912305008,10,0.5416666666666666,0.5,3,4,992.0419999999999
1825,FDB23,0.8719857100327477,1,0.017114396831669064,3,0.8290217590611821,17,0.9166666666666666,0.5,2,1,5191.2426
1826,FDC41,0.657636201250372,2,0.356571990528801,13,0.19854549097107618,49,0.5833333333333334,0.5,1,1,1148.505
1827,FDA10,0.4943521991149732,2,0.7561156405565722,15,0.39396362623854836,19,0.0,0.0,1,4,245.0144
1828,NCM26,0.9493896993152723,2,0.07087316852594854,4,0.5214127090846118,17,0.9166666666666666,0.5,2,1,2909.546
1829,FDZ58,0.4943521991149732,2,0.27818960466596054,15,0.3863235064414699,19,0.0,0.0,1,4,122.5072
1830,FDW35,0.35992855016373915,2,0.03376197811640046,6,0.04310470699291676,35,0.7916666666666666,0.0,2,1,1468.089
1831,FDX32,0.6278654361417088,1,0.3040259349657835,16,0.47576129549266893,35,0.7916666666666666,0.0,2,1,1733.7432
1832,FDK40,0.14766299493896995,2,0.06680575129616544,13,0.9906731115321665,18,1.0,0.5,3,2,5785.802
1833,FDD04,0.6814528133373027,2,0.27552588325303046,12,0.47167298249903233,17,0.9166666666666666,0.5,2,1,1985.4156
1834,FDP28,0.5415302173265852,1,0.2455624264040311,13,0.9821951252640087,46,0.5,0.0,1,1,4175.8976
1835,NCL42,0.8511461744566835,2,0.12283532553400345,14,0.9143712351187445,13,0.08333333333333333,1.0,3,1,6615.3888
1836,DRB13,0.09288478713902949,1,0.021447022346060527,8,0.6751446529348246,35,0.7916666666666666,0.0,2,1,569.259
1837,FDC33,0.26228044060732364,1,0.2107828045248068,16,0.7015616404865228,18,1.0,0.5,3,2,2759.0752
1838,FDO58,0.8958023221196785,2,0.12049567517311713,15,0.571576886770029,35,0.7916666666666666,0.0,2,1,2631.2416
1839,FDE34,0.27627270020839534,2,0.5499179654610942,15,0.6408082567623549,10,0.5416666666666666,0.5,3,4,363.5268
1840,NCE19,0.2628758559094969,2,0.2832435563966885,14,0.09128075572669425,46,0.5,0.0,1,1,1037.3164
1841,NCJ18,0.4641262280440607,2,0.8356052280710246,14,0.3642741207071015,10,0.5416666666666666,0.5,3,4,355.5372
1842,FDF52,0.2825245608812147,2,0.20368138466471977,13,0.6478787631834513,49,0.5833333333333334,0.5,1,1,3283.7256
1843,FDY04,0.7826734147067579,1,0.12932272725130048,13,0.5565869717281612,35,0.7916666666666666,0.0,2,1,1468.089
1844,DRF49,0.16165525454004165,2,0.21677956238915574,8,0.34236989724887773,49,0.5833333333333334,0.5,1,1,1138.518
1845,FDX27,0.9612980053587376,1,0.581650058149593,12,0.26126493218969227,10,0.5416666666666666,0.5,3,4,189.0872
1846,FDV28,0.6874069663590354,1,0.4859923026867355,13,0.006646055321258561,13,0.08333333333333333,1.0,3,1,339.55800000000005
1847,FDE33,0.4943521991149732,1,0.26464047358577003,16,0.20193006404118197,19,0.0,0.0,1,4,314.2576
1848,FDQ37,0.964275081869604,2,0.2715860091247094,2,0.6878561144727638,13,0.08333333333333333,1.0,3,1,6006.1818
1849,NCG30,0.9315272402500743,2,0.3420350612100307,14,0.39183033501076414,46,0.5,0.0,1,1,2988.1104
1850,NCH29,0.05686216135754689,2,0.10557173457777526,9,0.28558173569939355,17,0.9166666666666666,0.5,2,1,1761.7068
1851,FDV20,0.9315272402500743,1,0.0,16,0.41501894749709684,17,0.9166666666666666,0.5,2,1,3560.6984
1852,FDG57,0.6040488240547781,2,0.22105625457130443,16,0.07306246561946092,18,1.0,0.5,3,2,874.8612
1853,FDU60,0.919618934206609,1,0.18237323033642205,10,0.582445381632473,35,0.7916666666666666,0.0,2,1,2874.9244
1854,NCH30,0.7469484965763621,2,0.3422814139200938,14,0.3467595705233991,10,0.5416666666666666,0.5,3,4,113.186
1855,NCM29,0.4135159273593331,2,0.08992170515004573,9,0.43027711563406207,10,0.5416666666666666,0.5,3,4,262.3252
1856,FDB12,0.39267639178326885,1,0.32198402131352294,10,0.31059124340402994,18,1.0,0.5,3,2,2181.1608
1857,FDD53,0.6933611193807679,2,0.13487354407832214,13,0.051169277889832866,49,0.5833333333333334,0.5,1,1,503.3448
1858,FDI44,0.6874069663590354,2,0.30569876122163997,16,0.1899113066981779,49,0.5833333333333334,0.5,1,1,1853.5872
1859,FDW56,0.4943521991149732,2,0.21485654653306702,16,0.6788085148286236,27,0.0,0.5,3,3,7504.2318
1860,FDA01,0.6219112831199761,1,0.16626453114048684,11,0.11969690795862792,18,1.0,0.5,3,2,644.4944
1861,FDG47,0.4909199166418577,2,0.21182345440289055,3,0.9836026051110703,13,0.08333333333333333,1.0,3,1,2885.5772
1862,FDT40,0.08514438821077705,2,0.0,13,0.39888980570326454,35,0.7916666666666666,0.0,2,1,1017.3424
1863,FDU20,0.8809169395653469,1,0.06532912411459038,16,0.3778455201733119,35,0.7916666666666666,0.0,2,1,2530.7058
1864,NCP41,0.7171777314676987,2,0.04956513295853697,9,0.33348953133807363,18,1.0,0.5,3,2,1617.894
1865,FDW36,0.4943521991149732,2,0.1725289395004883,10,0.3182203274725126,27,0.0,0.5,3,3,2328.9684
1866,FDN31,0.4135159273593331,2,0.22228032607037634,16,0.6704756908366101,49,0.5833333333333334,0.5,1,1,1328.271
1867,NCU54,0.2575171181899375,2,0.5026741541000088,14,0.748888787020625,10,0.5416666666666666,0.5,3,4,209.727
1868,FDS01,0.41947008038106576,2,0.0540362001695613,11,0.6225789309265259,46,0.5,0.0,1,1,1244.3802
1869,FDA23,0.31229532598987797,2,0.14450443073723213,10,0.2988628106133148,17,0.9166666666666666,0.5,2,1,1518.024
1870,FDY08,0.28818100625186066,1,0.5220063678490919,16,0.4579564207566775,45,0.7083333333333334,0.5,2,1,1685.8056
1871,FDJ28,0.4611491515331944,2,0.06656999875648216,13,0.6877219879252152,46,0.5,0.0,1,1,3078.6592
1872,DRF36,0.6874069663590354,2,0.07179643088091453,8,0.6850411547786402,46,0.5,0.0,1,1,2866.2690000000002
